date,time,item,quantity,price,total,payment_method
2026-03-08,12:00,Cold Brew,2,3.75,7.5,card
2026-03-08,12:00,Croissant,1,2.5,2.5,card
2026-03-08,12:00,Brownie,1,3.0,3.0,cash
2026-03-08,12:00,Iced Spanish Latte,1,4.75,4.75,card
2026-03-08,12:00,Croissant,4,2.5,10.0,cash
2026-03-08,12:00,Cold Brew,2,3.75,7.5,cash
2026-03-08,13:00,Cappuccino,3,3.5,10.5,cash
2026-03-08,13:00,Americano,3,2.5,7.5,card
2026-03-08,13:00,Brownie,5,3.0,15.0,cash
2026-03-08,13:00,Brownie,5,3.0,15.0,cash
2026-03-08,13:00,Brownie,4,3.0,12.0,card
2026-03-08,13:00,Croissant,3,2.5,7.5,card
2026-03-08,13:00,Cold Brew,4,3.75,15.0,cash
2026-03-08,16:00,Latte,4,3.75,11.25,cash
2026-03-08,16:00,Iced Americano,2,3.0,3.0,cash
2026-03-08,16:00,Croissant,1,2.5,2.5,cash
2026-03-08,16:00,Latte,4,3.75,11.25,cash
2026-03-08,16:00,Latte,5,3.75,15.0,card
2026-03-08,16:00,Chocolate Cake,2,3.5,7.0,card
2026-03-08,16:00,Frappuccino,1,5.0,5.0,cash
2026-03-08,17:00,Espresso,5,2.0,6.0,card
2026-03-08,17:00,Cold Brew,1,3.75,3.75,card
2026-03-08,17:00,Cappuccino,1,3.5,3.5,cash
2026-03-08,17:00,Espresso,4,2.0,4.0,card
2026-03-08,17:00,Iced Latte,3,4.0,12.0,card
2026-03-08,17:00,Iced Spanish Latte,2,4.75,9.5,card
2026-03-08,17:00,Cappuccino,1,3.5,3.5,card
2026-03-08,17:00,Blueberry Muffin,2,2.75,5.5,card
2026-03-08,17:00,Americano,1,2.5,2.5,cash
2026-03-08,17:00,Croissant,3,2.5,7.5,card
2026-03-08,17:00,Donut,3,2.25,2.25,cash
2026-03-08,18:00,Brownie,3,3.0,9.0,cash
2026-03-08,18:00,Iced Latte,1,4.0,4.0,cash
2026-03-08,18:00,Frappuccino,1,5.0,5.0,cash
2026-03-08,18:00,Americano,1,2.5,2.5,card
2026-03-08,18:00,Espresso,3,2.0,2.0,card
2026-03-08,18:00,Mocha,3,4.0,12.0,cash
2026-03-08,18:00,Latte,3,3.75,7.5,card
2026-03-08,18:00,Americano,3,2.5,7.5,card
2026-03-08,19:00,Cold Brew,2,3.75,7.5,cash
2026-03-08,19:00,Espresso,3,2.0,2.0,card
2026-03-08,19:00,Iced Spanish Latte,1,4.75,4.75,cash
2026-03-08,19:00,Mocha,3,4.0,12.0,card
2026-03-08,19:00,Iced Spanish Latte,2,4.75,9.5,cash
2026-03-08,20:00,Iced Spanish Latte,2,4.75,9.5,card
2026-03-08,20:00,Croissant,2,2.5,5.0,card
2026-03-08,20:00,Mocha,3,4.0,12.0,card
2026-03-08,20:00,Iced Latte,2,4.0,8.0,card
2026-03-09,07:00,Latte,2,3.75,3.75,card
2026-03-09,07:00,Iced Latte,1,4.0,4.0,card
2026-03-09,07:00,Americano,1,2.5,2.5,cash
2026-03-09,08:00,Mocha,1,4.0,4.0,card
2026-03-09,08:00,Cold Brew,3,3.75,11.25,card
2026-03-09,08:00,Espresso,3,2.0,2.0,cash
2026-03-09,08:00,Brownie,2,3.0,6.0,card
2026-03-09,08:00,Donut,3,2.25,2.25,cash
2026-03-09,08:00,Iced Mocha,1,4.5,4.5,cash
2026-03-09,08:00,Latte,5,3.75,15.0,card
2026-03-09,09:00,Espresso,5,2.0,6.0,cash
2026-03-09,09:00,Iced Spanish Latte,3,4.75,14.25,cash
2026-03-09,09:00,Blueberry Muffin,2,2.75,5.5,cash
2026-03-09,09:00,Espresso,3,2.0,2.0,cash
2026-03-09,09:00,Iced Mocha,1,4.5,4.5,cash
2026-03-09,09:00,Iced Spanish Latte,1,4.75,4.75,card
2026-03-09,09:00,Cappuccino,1,3.5,3.5,cash
2026-03-09,09:00,Americano,4,2.5,10.0,card
2026-03-09,10:00,Frappuccino,1,5.0,5.0,card
2026-03-09,10:00,Blueberry Muffin,2,2.75,5.5,cash
2026-03-09,10:00,Americano,2,2.5,5.0,card
2026-03-09,10:00,Espresso,4,2.0,4.0,card
2026-03-09,10:00,Mocha,3,4.0,12.0,card
2026-03-09,10:00,Iced Americano,2,3.0,3.0,cash
2026-03-09,10:00,Cappuccino,1,3.5,3.5,cash
2026-03-09,10:00,Iced Spanish Latte,2,4.75,9.5,card
2026-03-09,10:00,Latte,2,3.75,3.75,card
2026-03-09,10:00,Latte,3,3.75,7.5,card
2026-03-09,11:00,Blueberry Muffin,3,2.75,8.25,card
2026-03-09,11:00,Chocolate Cake,1,3.5,3.5,card
2026-03-09,11:00,Americano,2,2.5,5.0,card
2026-03-09,11:00,Mocha,1,4.0,4.0,card
2026-03-09,11:00,Cappuccino,1,3.5,3.5,cash
2026-03-09,11:00,Americano,2,2.5,5.0,card
2026-03-09,11:00,Croissant,4,2.5,10.0,cash
2026-03-09,11:00,Americano,2,2.5,5.0,cash
2026-03-09,11:00,Espresso,3,2.0,2.0,card
2026-03-09,11:00,Latte,2,3.75,3.75,card
2026-03-09,11:00,Frappuccino,2,5.0,10.0,cash
2026-03-09,11:00,Iced Spanish Latte,2,4.75,9.5,cash
2026-03-09,11:00,Iced Spanish Latte,2,4.75,9.5,card
2026-03-09,12:00,Iced Latte,4,4.0,16.0,card
2026-03-09,12:00,Espresso,6,2.0,8.0,card
2026-03-09,12:00,Americano,1,2.5,2.5,card
2026-03-09,12:00,Iced Americano,5,3.0,12.0,cash
2026-03-09,13:00,Iced Americano,2,3.0,3.0,card
2026-03-09,16:00,Blueberry Muffin,1,2.75,2.75,cash
2026-03-09,16:00,Cappuccino,1,3.5,3.5,card
2026-03-09,16:00,Cappuccino,1,3.5,3.5,card
2026-03-09,16:00,Iced Spanish Latte,2,4.75,9.5,cash
2026-03-09,16:00,Iced Spanish Latte,1,4.75,4.75,cash
2026-03-09,16:00,Donut,4,2.25,4.5,cash
2026-03-09,16:00,Mocha,2,4.0,8.0,card
2026-03-09,17:00,Mocha,2,4.0,8.0,cash
2026-03-09,17:00,Brownie,4,3.0,12.0,card
2026-03-09,17:00,Croissant,3,2.5,7.5,cash
2026-03-09,17:00,Brownie,3,3.0,9.0,card
2026-03-09,17:00,Iced Mocha,3,4.5,13.5,cash
2026-03-09,17:00,Donut,4,2.25,4.5,card
2026-03-09,17:00,Frappuccino,1,5.0,5.0,card
2026-03-09,17:00,Mocha,1,4.0,4.0,card
2026-03-09,17:00,Cheesecake Slice,1,3.75,3.75,card
2026-03-09,18:00,Mocha,4,4.0,16.0,cash
2026-03-09,18:00,Americano,1,2.5,2.5,cash
2026-03-09,18:00,Iced Mocha,1,4.5,4.5,cash
2026-03-09,18:00,Latte,4,3.75,11.25,card
2026-03-09,18:00,Brownie,2,3.0,6.0,cash
2026-03-09,18:00,Iced Latte,3,4.0,12.0,cash
2026-03-09,18:00,Croissant,1,2.5,2.5,cash
2026-03-09,18:00,Latte,3,3.75,7.5,cash
2026-03-09,18:00,Donut,4,2.25,4.5,card
2026-03-09,18:00,Iced Mocha,3,4.5,13.5,cash
2026-03-09,18:00,Latte,2,3.75,3.75,cash
2026-03-09,18:00,Brownie,3,3.0,9.0,card
2026-03-09,18:00,Cold Brew,3,3.75,11.25,cash
2026-03-09,18:00,Iced Latte,3,4.0,12.0,cash
2026-03-09,18:00,Iced Latte,1,4.0,4.0,card
2026-03-09,18:00,Donut,3,2.25,2.25,cash
2026-03-09,19:00,Mocha,3,4.0,12.0,card
2026-03-09,19:00,Brownie,1,3.0,3.0,card
2026-03-09,19:00,Cappuccino,2,3.5,7.0,cash
2026-03-09,19:00,Cappuccino,2,3.5,7.0,cash
2026-03-09,19:00,Donut,5,2.25,6.75,card
2026-03-09,19:00,Cappuccino,2,3.5,7.0,card
2026-03-09,19:00,Cappuccino,1,3.5,3.5,cash
2026-03-09,19:00,Iced Spanish Latte,1,4.75,4.75,card
2026-03-09,20:00,Espresso,4,2.0,4.0,card
2026-03-09,20:00,Latte,6,3.75,18.75,card
2026-03-09,20:00,Americano,3,2.5,7.5,card
2026-03-09,20:00,Iced Spanish Latte,1,4.75,4.75,card
2026-03-09,20:00,Mocha,1,4.0,4.0,card
2026-03-10,07:00,Latte,2,3.75,3.75,card
2026-03-10,07:00,Croissant,2,2.5,5.0,card
2026-03-10,07:00,Cappuccino,2,3.5,7.0,cash
2026-03-10,07:00,Mocha,1,4.0,4.0,card
2026-03-10,07:00,Cappuccino,2,3.5,7.0,card
2026-03-10,08:00,Donut,3,2.25,2.25,cash
2026-03-10,08:00,Cold Brew,2,3.75,7.5,card
2026-03-10,08:00,Iced Latte,4,4.0,16.0,card
2026-03-10,08:00,Chocolate Cake,1,3.5,3.5,card
2026-03-10,08:00,Americano,3,2.5,7.5,card
2026-03-10,08:00,Iced Latte,1,4.0,4.0,cash
2026-03-10,08:00,Cold Brew,2,3.75,7.5,card
2026-03-10,08:00,Croissant,2,2.5,5.0,cash
2026-03-10,09:00,Latte,6,3.75,18.75,cash
2026-03-10,09:00,Espresso,3,2.0,2.0,cash
2026-03-10,09:00,Americano,1,2.5,2.5,card
2026-03-10,09:00,Iced Spanish Latte,2,4.75,9.5,cash
2026-03-10,09:00,Croissant,1,2.5,2.5,cash
2026-03-10,09:00,Cappuccino,2,3.5,7.0,card
2026-03-10,10:00,Iced Latte,3,4.0,12.0,cash
2026-03-10,10:00,Cold Brew,1,3.75,3.75,cash
2026-03-10,10:00,Chocolate Cake,4,3.5,14.0,card
2026-03-10,10:00,Iced Latte,1,4.0,4.0,card
2026-03-10,10:00,Brownie,2,3.0,6.0,card
2026-03-10,10:00,Latte,2,3.75,3.75,cash
2026-03-10,10:00,Blueberry Muffin,1,2.75,2.75,card
2026-03-10,10:00,Cappuccino,1,3.5,3.5,cash
2026-03-10,10:00,Latte,2,3.75,3.75,cash
2026-03-10,10:00,Brownie,2,3.0,6.0,card
2026-03-10,11:00,Donut,7,2.25,11.25,card
2026-03-10,11:00,Croissant,4,2.5,10.0,card
2026-03-10,11:00,Iced Mocha,1,4.5,4.5,cash
2026-03-10,11:00,Iced Latte,3,4.0,12.0,card
2026-03-10,11:00,Iced Latte,2,4.0,8.0,cash
2026-03-10,11:00,Latte,2,3.75,3.75,card
2026-03-10,11:00,Cappuccino,2,3.5,7.0,cash
2026-03-10,12:00,Iced Spanish Latte,4,4.75,19.0,card
2026-03-10,12:00,Chocolate Cake,3,3.5,10.5,card
2026-03-10,12:00,Brownie,1,3.0,3.0,cash
2026-03-10,12:00,Iced Latte,1,4.0,4.0,card
2026-03-10,12:00,Donut,4,2.25,4.5,cash
2026-03-10,12:00,Iced Spanish Latte,1,4.75,4.75,card
2026-03-10,12:00,Americano,3,2.5,7.5,card
2026-03-10,12:00,Iced Spanish Latte,1,4.75,4.75,card
2026-03-10,12:00,Brownie,2,3.0,6.0,card
2026-03-10,13:00,Latte,5,3.75,15.0,card
2026-03-10,13:00,Cappuccino,2,3.5,7.0,cash
2026-03-10,16:00,Iced Americano,2,3.0,3.0,card
2026-03-10,16:00,Americano,2,2.5,5.0,card
2026-03-10,17:00,Espresso,4,2.0,4.0,card
2026-03-10,17:00,Brownie,2,3.0,6.0,card
2026-03-10,17:00,Iced Latte,1,4.0,4.0,card
2026-03-10,18:00,Cappuccino,4,3.5,14.0,card
2026-03-10,18:00,Iced Latte,1,4.0,4.0,card
2026-03-10,18:00,Cold Brew,1,3.75,3.75,card
2026-03-10,18:00,Iced Spanish Latte,1,4.75,4.75,cash
2026-03-10,18:00,Espresso,4,2.0,4.0,cash
2026-03-10,18:00,Cappuccino,1,3.5,3.5,card
2026-03-10,18:00,Latte,2,3.75,3.75,card
2026-03-10,19:00,Iced Mocha,3,4.5,13.5,card
2026-03-10,19:00,Donut,3,2.25,2.25,card
2026-03-10,19:00,Iced Mocha,2,4.5,9.0,cash
2026-03-10,19:00,Chocolate Cake,2,3.5,7.0,cash
2026-03-10,20:00,Mocha,2,4.0,8.0,card
2026-03-10,20:00,Iced Mocha,1,4.5,4.5,card
2026-03-10,20:00,Iced Latte,1,4.0,4.0,card
2026-03-11,07:00,Iced Spanish Latte,5,4.75,23.75,card
2026-03-11,07:00,Donut,5,2.25,6.75,cash
2026-03-11,07:00,Iced Mocha,2,4.5,9.0,card
2026-03-11,07:00,Frappuccino,1,5.0,5.0,card
2026-03-11,07:00,Donut,3,2.25,2.25,cash
2026-03-11,07:00,Croissant,2,2.5,5.0,card
2026-03-11,07:00,Brownie,1,3.0,3.0,card
2026-03-11,08:00,Cappuccino,4,3.5,14.0,card
2026-03-11,08:00,Americano,2,2.5,5.0,card
2026-03-11,08:00,Frappuccino,1,5.0,5.0,card
2026-03-11,08:00,Cold Brew,1,3.75,3.75,card
2026-03-11,08:00,Iced Spanish Latte,1,4.75,4.75,cash
2026-03-11,09:00,Cheesecake Slice,2,3.75,7.5,cash
2026-03-11,09:00,Iced Americano,2,3.0,3.0,card
2026-03-11,09:00,Iced Latte,1,4.0,4.0,cash
2026-03-11,09:00,Iced Latte,1,4.0,4.0,card
2026-03-11,09:00,Cheesecake Slice,1,3.75,3.75,card
2026-03-11,09:00,Iced Americano,2,3.0,3.0,card
2026-03-11,09:00,Croissant,3,2.5,7.5,cash
2026-03-11,09:00,Croissant,2,2.5,5.0,cash
2026-03-11,09:00,Donut,3,2.25,2.25,cash
2026-03-11,09:00,Cappuccino,1,3.5,3.5,cash
2026-03-11,09:00,Iced Mocha,2,4.5,9.0,cash
2026-03-11,09:00,Iced Americano,2,3.0,3.0,card
2026-03-11,10:00,Iced Spanish Latte,2,4.75,9.5,cash
2026-03-11,10:00,Iced Spanish Latte,2,4.75,9.5,cash
2026-03-11,10:00,Espresso,4,2.0,4.0,card
2026-03-11,10:00,Latte,2,3.75,3.75,card
2026-03-11,10:00,Iced Americano,4,3.0,9.0,card
2026-03-11,11:00,Cappuccino,3,3.5,10.5,card
2026-03-11,11:00,Iced Latte,3,4.0,12.0,card
2026-03-11,11:00,Cold Brew,1,3.75,3.75,card
2026-03-11,11:00,Iced Latte,1,4.0,4.0,cash
2026-03-11,11:00,Brownie,1,3.0,3.0,cash
2026-03-11,11:00,Iced Latte,3,4.0,12.0,card
2026-03-11,11:00,Iced Latte,1,4.0,4.0,card
2026-03-11,12:00,Latte,3,3.75,7.5,card
2026-03-11,12:00,Iced Latte,1,4.0,4.0,card
2026-03-11,12:00,Iced Spanish Latte,1,4.75,4.75,cash
2026-03-11,12:00,Frappuccino,2,5.0,10.0,cash
2026-03-11,12:00,Iced Latte,3,4.0,12.0,card
2026-03-11,12:00,Iced Spanish Latte,3,4.75,14.25,card
2026-03-11,13:00,Cappuccino,3,3.5,10.5,cash
2026-03-11,13:00,Espresso,4,2.0,4.0,card
2026-03-11,13:00,Iced Spanish Latte,1,4.75,4.75,card
2026-03-11,16:00,Iced Spanish Latte,3,4.75,14.25,cash
2026-03-11,16:00,Espresso,3,2.0,2.0,card
2026-03-11,17:00,Latte,2,3.75,3.75,cash
2026-03-11,17:00,Americano,2,2.5,5.0,card
2026-03-11,17:00,Latte,5,3.75,15.0,card
2026-03-11,17:00,Croissant,2,2.5,5.0,card
2026-03-11,17:00,Iced Americano,2,3.0,3.0,card
2026-03-11,17:00,Iced Latte,2,4.0,8.0,cash
2026-03-11,17:00,Cappuccino,1,3.5,3.5,card
2026-03-11,17:00,Iced Spanish Latte,4,4.75,19.0,cash
2026-03-11,17:00,Espresso,3,2.0,2.0,cash
2026-03-11,18:00,Iced Latte,1,4.0,4.0,card
2026-03-11,18:00,Chocolate Cake,1,3.5,3.5,card
2026-03-11,18:00,Mocha,4,4.0,16.0,card
2026-03-11,18:00,Frappuccino,2,5.0,10.0,card
2026-03-11,18:00,Iced Mocha,1,4.5,4.5,card
2026-03-11,18:00,Croissant,2,2.5,5.0,card
2026-03-11,18:00,Croissant,1,2.5,2.5,card
2026-03-11,18:00,Iced Mocha,1,4.5,4.5,cash
2026-03-11,18:00,Donut,6,2.25,9.0,cash
2026-03-11,19:00,Iced Spanish Latte,3,4.75,14.25,cash
2026-03-11,19:00,Latte,5,3.75,15.0,cash
2026-03-11,19:00,Cappuccino,1,3.5,3.5,cash
2026-03-11,19:00,Americano,1,2.5,2.5,cash
2026-03-11,19:00,Frappuccino,2,5.0,10.0,cash
2026-03-11,19:00,Iced Latte,1,4.0,4.0,cash
2026-03-11,19:00,Donut,3,2.25,2.25,card
2026-03-11,19:00,Chocolate Cake,1,3.5,3.5,cash
2026-03-11,19:00,Mocha,2,4.0,8.0,card
2026-03-11,20:00,Chocolate Cake,1,3.5,3.5,card
2026-03-12,07:00,Cheesecake Slice,2,3.75,7.5,card
2026-03-12,08:00,Iced Spanish Latte,2,4.75,9.5,cash
2026-03-12,08:00,Iced Spanish Latte,1,4.75,4.75,card
2026-03-12,08:00,Espresso,5,2.0,6.0,card
2026-03-12,08:00,Croissant,1,2.5,2.5,card
2026-03-12,08:00,Blueberry Muffin,3,2.75,8.25,card
2026-03-12,08:00,Iced Americano,4,3.0,9.0,card
2026-03-12,08:00,Cappuccino,1,3.5,3.5,card
2026-03-12,08:00,Cappuccino,5,3.5,17.5,card
2026-03-12,08:00,Iced Latte,1,4.0,4.0,card
2026-03-12,08:00,Frappuccino,3,5.0,15.0,cash
2026-03-12,08:00,Cold Brew,3,3.75,11.25,card
2026-03-12,09:00,Blueberry Muffin,1,2.75,2.75,card
2026-03-12,09:00,Cappuccino,4,3.5,14.0,card
2026-03-12,09:00,Latte,3,3.75,7.5,card
2026-03-12,09:00,Latte,3,3.75,7.5,card
2026-03-12,09:00,Americano,1,2.5,2.5,card
2026-03-12,09:00,Donut,4,2.25,4.5,card
2026-03-12,09:00,Espresso,5,2.0,6.0,cash
2026-03-12,09:00,Latte,3,3.75,7.5,card
2026-03-12,09:00,Brownie,1,3.0,3.0,card
2026-03-12,09:00,Americano,2,2.5,5.0,card
2026-03-12,09:00,Cappuccino,4,3.5,14.0,card
2026-03-12,09:00,Latte,3,3.75,7.5,cash
2026-03-12,10:00,Iced Latte,1,4.0,4.0,cash
2026-03-12,10:00,Frappuccino,2,5.0,10.0,card
2026-03-12,10:00,Iced Latte,2,4.0,8.0,card
2026-03-12,10:00,Latte,2,3.75,3.75,card
2026-03-12,10:00,Blueberry Muffin,2,2.75,5.5,cash
2026-03-12,10:00,Americano,4,2.5,10.0,card
2026-03-12,11:00,Iced Latte,3,4.0,12.0,card
2026-03-12,11:00,Iced Americano,6,3.0,15.0,card
2026-03-12,11:00,Iced Latte,1,4.0,4.0,card
2026-03-12,11:00,Iced Latte,2,4.0,8.0,cash
2026-03-12,11:00,Latte,3,3.75,7.5,card
2026-03-12,12:00,Mocha,2,4.0,8.0,cash
2026-03-12,12:00,Mocha,1,4.0,4.0,card
2026-03-12,12:00,Iced Spanish Latte,1,4.75,4.75,card
2026-03-12,12:00,Donut,4,2.25,4.5,card
2026-03-12,12:00,Croissant,1,2.5,2.5,card
2026-03-12,12:00,Iced Mocha,1,4.5,4.5,card
2026-03-12,13:00,Iced Spanish Latte,1,4.75,4.75,cash
2026-03-12,13:00,Iced Latte,3,4.0,12.0,card
2026-03-12,13:00,Americano,1,2.5,2.5,card
2026-03-12,13:00,Cappuccino,2,3.5,7.0,cash
2026-03-12,13:00,Espresso,5,2.0,6.0,cash
2026-03-12,13:00,Latte,4,3.75,11.25,card
2026-03-12,13:00,Latte,2,3.75,3.75,cash
2026-03-12,16:00,Cold Brew,1,3.75,3.75,card
2026-03-12,16:00,Brownie,1,3.0,3.0,card
2026-03-12,16:00,Iced Spanish Latte,4,4.75,19.0,cash
2026-03-12,17:00,Frappuccino,1,5.0,5.0,cash
2026-03-12,17:00,Iced Spanish Latte,2,4.75,9.5,card
2026-03-12,17:00,Donut,5,2.25,6.75,cash
2026-03-12,17:00,Brownie,3,3.0,9.0,card
2026-03-12,17:00,Espresso,4,2.0,4.0,cash
2026-03-12,17:00,Donut,7,2.25,11.25,cash
2026-03-12,17:00,Iced Latte,5,4.0,20.0,card
2026-03-12,17:00,Iced Latte,3,4.0,12.0,card
2026-03-12,18:00,Espresso,3,2.0,2.0,card
2026-03-12,18:00,Brownie,2,3.0,6.0,card
2026-03-12,18:00,Iced Mocha,1,4.5,4.5,card
2026-03-12,18:00,Croissant,1,2.5,2.5,card
2026-03-12,18:00,Americano,1,2.5,2.5,card
2026-03-12,18:00,Cold Brew,1,3.75,3.75,cash
2026-03-12,18:00,Frappuccino,1,5.0,5.0,card
2026-03-12,18:00,Cold Brew,1,3.75,3.75,card
2026-03-12,19:00,Latte,5,3.75,15.0,cash
2026-03-12,19:00,Croissant,2,2.5,5.0,cash
2026-03-12,19:00,Iced Latte,4,4.0,16.0,card
2026-03-12,19:00,Frappuccino,4,5.0,20.0,cash
2026-03-12,19:00,Cold Brew,1,3.75,3.75,cash
2026-03-12,19:00,Chocolate Cake,2,3.5,7.0,card
2026-03-12,19:00,Iced Mocha,1,4.5,4.5,card
2026-03-12,19:00,Iced Latte,1,4.0,4.0,card
2026-03-12,19:00,Cappuccino,1,3.5,3.5,card
2026-03-12,19:00,Cappuccino,2,3.5,7.0,card
2026-03-12,20:00,Latte,4,3.75,11.25,card
2026-03-12,20:00,Chocolate Cake,3,3.5,10.5,cash
2026-03-12,20:00,Croissant,1,2.5,2.5,card
2026-03-13,07:00,Latte,4,3.75,11.25,card
2026-03-13,07:00,Cappuccino,2,3.5,7.0,card
2026-03-13,07:00,Cheesecake Slice,2,3.75,7.5,cash
2026-03-13,07:00,Espresso,4,2.0,4.0,cash
2026-03-13,07:00,Cappuccino,2,3.5,7.0,card
2026-03-13,07:00,Latte,2,3.75,3.75,cash
2026-03-13,07:00,Iced Spanish Latte,3,4.75,14.25,cash
2026-03-13,08:00,Americano,1,2.5,2.5,card
2026-03-13,08:00,Iced Americano,3,3.0,6.0,card
2026-03-13,08:00,Latte,2,3.75,3.75,card
2026-03-13,08:00,Frappuccino,1,5.0,5.0,cash
2026-03-13,08:00,Iced Americano,3,3.0,6.0,cash
2026-03-13,08:00,Donut,5,2.25,6.75,card
2026-03-13,09:00,Iced Latte,2,4.0,8.0,card
2026-03-13,09:00,Cappuccino,2,3.5,7.0,cash
2026-03-13,09:00,Iced Spanish Latte,1,4.75,4.75,card
2026-03-13,09:00,Espresso,6,2.0,8.0,card
2026-03-13,09:00,Mocha,3,4.0,12.0,cash
2026-03-13,09:00,Cappuccino,4,3.5,14.0,card
2026-03-13,09:00,Iced Latte,1,4.0,4.0,card
2026-03-13,09:00,Espresso,7,2.0,10.0,card
2026-03-13,09:00,Espresso,4,2.0,4.0,cash
2026-03-13,09:00,Chocolate Cake,2,3.5,7.0,card
2026-03-13,09:00,Chocolate Cake,2,3.5,7.0,card
2026-03-13,10:00,Brownie,1,3.0,3.0,card
2026-03-13,10:00,Latte,2,3.75,3.75,card
2026-03-13,10:00,Cappuccino,4,3.5,14.0,card
2026-03-13,10:00,Latte,2,3.75,3.75,cash
2026-03-13,10:00,Iced Latte,1,4.0,4.0,card
2026-03-13,10:00,Cold Brew,2,3.75,7.5,card
2026-03-13,10:00,Mocha,2,4.0,8.0,cash
2026-03-13,10:00,Cheesecake Slice,3,3.75,11.25,cash
2026-03-13,11:00,Latte,4,3.75,11.25,card
2026-03-13,11:00,Cappuccino,1,3.5,3.5,cash
2026-03-13,11:00,Blueberry Muffin,1,2.75,2.75,cash
2026-03-13,11:00,Frappuccino,2,5.0,10.0,card
2026-03-13,11:00,Iced Latte,1,4.0,4.0,card
2026-03-13,11:00,Donut,6,2.25,9.0,cash
2026-03-13,12:00,Frappuccino,2,5.0,10.0,cash
2026-03-13,12:00,Blueberry Muffin,1,2.75,2.75,cash
2026-03-13,12:00,Iced Latte,2,4.0,8.0,card
2026-03-13,12:00,Latte,3,3.75,7.5,cash
2026-03-13,12:00,Iced Latte,2,4.0,8.0,card
2026-03-13,12:00,Espresso,4,2.0,4.0,cash
2026-03-13,12:00,Iced Spanish Latte,2,4.75,9.5,cash
2026-03-13,12:00,Blueberry Muffin,1,2.75,2.75,card
2026-03-13,12:00,Cappuccino,1,3.5,3.5,cash
2026-03-13,12:00,Espresso,7,2.0,10.0,card
2026-03-13,13:00,Mocha,2,4.0,8.0,cash
2026-03-13,13:00,Chocolate Cake,1,3.5,3.5,card
2026-03-13,13:00,Latte,5,3.75,15.0,card
2026-03-13,16:00,Latte,2,3.75,3.75,cash
2026-03-13,16:00,Brownie,3,3.0,9.0,card
2026-03-13,16:00,Iced Latte,3,4.0,12.0,card
2026-03-13,16:00,Latte,2,3.75,3.75,cash
2026-03-13,16:00,Iced Mocha,2,4.5,9.0,cash
2026-03-13,16:00,Iced Mocha,2,4.5,9.0,cash
2026-03-13,16:00,Chocolate Cake,1,3.5,3.5,card
2026-03-13,17:00,Mocha,3,4.0,12.0,card
2026-03-13,17:00,Croissant,2,2.5,5.0,cash
2026-03-13,17:00,Latte,2,3.75,3.75,cash
2026-03-13,17:00,Iced Spanish Latte,2,4.75,9.5,card
2026-03-13,17:00,Iced Latte,1,4.0,4.0,card
2026-03-13,18:00,Cold Brew,4,3.75,15.0,cash
2026-03-13,18:00,Latte,6,3.75,18.75,card
2026-03-13,18:00,Americano,1,2.5,2.5,card
2026-03-13,18:00,Espresso,7,2.0,10.0,cash
2026-03-13,18:00,Iced Mocha,3,4.5,13.5,card
2026-03-13,18:00,Croissant,1,2.5,2.5,card
2026-03-13,18:00,Chocolate Cake,1,3.5,3.5,cash
2026-03-13,19:00,Donut,3,2.25,2.25,card
2026-03-13,19:00,Latte,3,3.75,7.5,card
2026-03-13,19:00,Iced Americano,3,3.0,6.0,card
2026-03-13,19:00,Latte,2,3.75,3.75,card
2026-03-13,20:00,Latte,2,3.75,3.75,card
2026-03-13,20:00,Iced Mocha,1,4.5,4.5,cash
2026-03-13,20:00,Croissant,1,2.5,2.5,card
2026-03-13,20:00,Americano,1,2.5,2.5,card
2026-03-13,20:00,Cold Brew,1,3.75,3.75,card
2026-03-14,07:00,Iced Latte,1,4.0,4.0,card
2026-03-14,07:00,Iced Mocha,1,4.5,4.5,cash
2026-03-14,07:00,Iced Spanish Latte,3,4.75,14.25,cash
2026-03-14,07:00,Iced Latte,2,4.0,8.0,card
2026-03-14,07:00,Frappuccino,3,5.0,15.0,card
2026-03-14,08:00,Americano,3,2.5,7.5,card
2026-03-14,08:00,Americano,2,2.5,5.0,cash
2026-03-14,09:00,Brownie,2,3.0,6.0,cash
2026-03-14,09:00,Americano,2,2.5,5.0,card
2026-03-14,09:00,Brownie,2,3.0,6.0,cash
2026-03-14,09:00,Iced Latte,2,4.0,8.0,cash
2026-03-14,09:00,Latte,2,3.75,3.75,card
2026-03-14,09:00,Iced Americano,3,3.0,6.0,card
2026-03-14,09:00,Croissant,1,2.5,2.5,card
2026-03-14,09:00,Chocolate Cake,2,3.5,7.0,card
2026-03-14,09:00,Espresso,3,2.0,2.0,cash
2026-03-14,09:00,Cold Brew,3,3.75,11.25,cash
2026-03-14,09:00,Croissant,1,2.5,2.5,card
2026-03-14,09:00,Croissant,2,2.5,5.0,card
2026-03-14,09:00,Americano,1,2.5,2.5,card
2026-03-14,09:00,Latte,2,3.75,3.75,cash
2026-03-14,09:00,Donut,3,2.25,2.25,cash
2026-03-14,09:00,Blueberry Muffin,3,2.75,8.25,cash
2026-03-14,10:00,Espresso,3,2.0,2.0,cash
2026-03-14,10:00,Iced Latte,3,4.0,12.0,card
2026-03-14,10:00,Chocolate Cake,2,3.5,7.0,cash
2026-03-14,10:00,Cappuccino,1,3.5,3.5,card
2026-03-14,10:00,Cappuccino,1,3.5,3.5,cash
2026-03-14,10:00,Cappuccino,4,3.5,14.0,cash
